pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
1246,0.0,-2.413410430403675,1.0,[0. 0. 0.],[0. 0. 0.]
1248,0.0,-2.149700067724877,1.0,[0. 0. 0.],[0. 0. 0.]
1249,0.0,-2.188339125526552,1.0,[0. 0. 0.],[0. 0. 0.]
5,0.07586350280240835,-5.215797660633752,-5.758634994678953,[ 0.00000000e+00 -1.71029124e-08  1.20603518e+00],[ 0.00000000e+00 -1.71029124e-08  1.20603518e+00]
1255,0.013291621031845474,-3.4986688838714395,-3.4986688838714395,[0. 0. 0.],[0. 0. 0.]
63,0.04573967859331355,-6.247775924877148,-7.192562523856848,[ 0.00000000e+00 -1.75653259e-08  1.09417599e+00],[ 0.00000000e+00 -1.75653259e-08  1.09417599e+00]
1258,0.1885537282525466,-2.286381218985759,-2.286381218985759,[0. 0. 0.],[0. 0. 0.]
969,0.9,-2.0761210169165247,-2.940354528757583,[ 0.         0.        -0.0192333],[ 0.         0.        -0.0192333]
975,0.0,-3.969313736614942,1.0,[0.         0.         0.97158449],[0.         0.         0.97158449]
978,0.2213901626703628,-3.5016510175219016,-3.9931461940774486,[0.         0.         1.30003533],[0.         0.         1.30003533]
979,0.0,-6.177949933820941,1.0,[0.         0.         1.33126842],[0.         0.         1.33126842]
1017,0.0,-3.837607995713678,1.0,[0.        0.        0.3166403],[0.        0.        0.3166403]
1060,0.2829414913349946,-2.785220191899368,-2.881501180698243,[0.         0.         1.32628694],[0.         0.         1.32628694]
1064,0.0,-3.8267731800778755,1.0,[0.         0.         0.99404257],[0.         0.         0.99404257]
1068,0.9,-2.154256993428323,-3.1199530099384556,[0.         0.         1.30542823],[0.         0.         1.30542823]
1071,0.1906889281050217,-3.4541801250563475,-4.428207143429395,[0.         0.         1.32481594],[0.         0.         1.32481594]
1114,0.0,-4.142318752027362,1.0,[0.        0.        0.4591839],[0.        0.        0.4591839]
1159,0.0374597947159039,-4.471758949929722,-4.602603737808722,[0.         0.99907297 0.92586993],[0.         0.99907297 0.92586993]
1287,0.0,-4.733142205358253,1.0,[0. 0. 0.],[0. 0. 0.]
1290,0.08914452187357574,-3.670563971118624,-3.670563971118624,[0. 0. 0.],[0. 0. 0.]
1291,0.10843655824594241,-2.2550354761551312,-2.2550354761551312,[0. 0. 0.],[0. 0. 0.]
1293,0.11650471678350184,-2.189290043272952,-2.189290043272952,[0. 0. 0.],[0. 0. 0.]
839,0.0,-3.527907890012555,1.0,[-1.48041545e-08 -1.40447618e-09  4.30336604e-02],[-1.48041545e-08 -1.40447618e-09  4.30336604e-02]
1300,0.0,-2.0773220361426272,1.0,[0. 0. 0.],[0. 0. 0.]
1302,0.209614168671,-2.204246458189004,-2.204246458189004,[0. 0. 0.],[0. 0. 0.]
1162,0.03830236011326218,-6.976837426296134,-7.651611524606638,[0.         0.42192704 0.54727612],[0.         0.42192704 0.54727612]
1223,0.0,-2.19210793743999,-3.2074417312632564,[0.         0.06789523 1.11590972],[0.         0.06789523 1.11590972]
1224,0.0,-2.1859253937828296,-3.1933564088161246,[0.         0.48780065 0.10957034],[0.         0.48780065 0.10957034]
1327,0.0,-2.177688112787552,-3.17438545708714,[0.         1.27582156 1.0097473 ],[0.         1.27582156 1.0097473 ]
1369,0.0,-2.1968925853569754,-3.2181487203041534,[0.         1.15631569 0.46809711],[0.         1.15631569 0.46809711]
1371,0.0,-2.1971740468641627,-3.218765683522831,[0.         0.1769984  0.11224489],[0.         0.1769984  0.11224489]
1375,0.0,-2.1944724733946996,-3.2127666407548143,[0.         0.26394904 0.0368529 ],[0.         0.26394904 0.0368529 ]
1409,0.0,-5.903882487589893,1.0,[0.         1.30058942 0.236094  ],[0.         1.30058942 0.236094  ]
1414,0.9,-2.1717744643065267,-3.1606865009261202,[ 0.00000000e+00  1.30047535e+00 -7.54809340e-09],[ 0.00000000e+00  1.30047535e+00 -7.54809340e-09]
1416,0.0,-4.138275710270272,1.0,[ 0.00000000e+00  1.26004300e+00 -6.88593661e-09],[ 0.00000000e+00  1.26004300e+00 -6.88593661e-09]
1423,0.0,-2.197042690280815,-3.2184782687042337,[ 0.00000000e+00  1.69770222e-02 -1.62632741e-08],[ 0.00000000e+00  1.69770222e-02 -1.62632741e-08]
1426,0.0,-2.191678571324899,-3.2064701342815667,[ 0.00000000e+00  1.16464926e-01 -1.49642649e-08],[ 0.00000000e+00  1.16464926e-01 -1.49642649e-08]
1474,0.0,-2.196934811771408,-3.218241522024288,[ 0.00000000e+00  3.49197963e-01 -1.15310677e-08],[ 0.00000000e+00  3.49197963e-01 -1.15310677e-08]
1512,0.0,-3.3306864929606848,1.0,[ 0.00000000e+00  1.30379304e+00 -1.17424241e-08],[ 0.00000000e+00  1.30379304e+00 -1.17424241e-08]
1518,0.0,-2.1968308983176854,-3.2180130315884337,[ 0.00000000e+00  1.09937433e+00 -1.64010477e-08],[ 0.00000000e+00  1.09937433e+00 -1.64010477e-08]
1520,0.0,-2.1971973238250593,-3.2188164696246306,[ 0.00000000e+00  1.32547797e+00 -3.91163253e-09],[ 0.00000000e+00  1.32547797e+00 -3.91163253e-09]
1608,0.3496689687572288,-2.0138039175260647,-2.0224532710075596,[ 0.00000000e+00  1.31584170e+00 -9.70727887e-09],[ 0.00000000e+00  1.31584170e+00 -9.70727887e-09]
1610,0.0,-8.752235215700026,1.0,[ 0.00000000e+00  8.54462762e-01 -1.51431017e-08],[ 0.00000000e+00  8.54462762e-01 -1.51431017e-08]
1335,0.11468116856674876,-2.2683995488597364,-2.2683995488597364,[0. 0. 0.],[0. 0. 0.]
1338,0.048051787432188284,-4.07261030611215,-4.07261030611215,[0. 0. 0.],[0. 0. 0.]
1339,0.0,-4.476658082651169,1.0,[0. 0. 0.],[0. 0. 0.]
1347,0.14036193497560578,-2.0583600373041273,-2.0583600373041273,[0. 0. 0.],[0. 0. 0.]
1351,0.0,-4.246670199354908,1.0,[0. 0. 0.],[0. 0. 0.]
1353,0.19755093930055173,-2.258653710649321,-2.258653710649321,[0. 0. 0.],[0. 0. 0.]
1354,0.005228857392251096,-6.391075212078246,-6.391075212078246,[0. 0. 0.],[0. 0. 0.]
1355,0.3225965597240893,-1.8729221153930384,-1.8729221153930384,[0. 0. 0.],[0. 0. 0.]
1614,0.05222830582345727,-3.429302359743148,-4.423610115158009,[ 0.0000000e+00  1.2391387e+00 -1.7271385e-08],[ 0.0000000e+00  1.2391387e+00 -1.7271385e-08]
1624,0.0,-2.195865791554369,-3.2158773098329902,[ 0.00000000e+00  1.30290170e+00 -1.73492442e-08],[ 0.00000000e+00  1.30290170e+00 -1.73492442e-08]
1628,0.0,-2.169169710145411,-3.1546397500731325,[ 0.00000000e+00  1.33283198e+00 -1.63664873e-08],[ 0.00000000e+00  1.33283198e+00 -1.63664873e-08]
1668,0.0,-2.1926302305028416,-3.2086218689844737,[ 0.00000000e+00  1.32913076e+00 -6.94848841e-09],[ 0.00000000e+00  1.32913076e+00 -6.94848841e-09]
1679,0.0,-2.1070968966430956,-3.0108148588474024,[ 0.00000000e+00 -1.84249564e-02 -1.66871270e-08],[ 0.00000000e+00 -1.84249564e-02 -1.66871270e-08]
1716,0.0,-4.171050052416934,1.0,[ 0.00000000e+00  1.29357637e+00 -1.75387909e-08],[ 0.00000000e+00  1.29357637e+00 -1.75387909e-08]
1720,0.0,-2.191681001702883,-3.2064756373630767,[ 0.00000000e+00  1.31755597e+00 -1.74162746e-08],[ 0.00000000e+00  1.31755597e+00 -1.74162746e-08]
1768,0.0,-2.184101092697135,-3.1891703050096254,[ 0.00000000e+00  1.32484587e+00 -1.72249635e-08],[ 0.00000000e+00  1.32484587e+00 -1.72249635e-08]
1770,0.0,-2.1882599893415398,-3.1986962033301416,[ 0.00000000e+00  1.33022153e+00 -1.46984347e-08],[ 0.00000000e+00  1.33022153e+00 -1.46984347e-08]
